group	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales	d__Archaea;p__Halobacterota;c__Methanosarcinia;o__Methanosarciniales	d__Bacteria;p__Abditibacteriota;c__Abditibacteria;o__Abditibacteriales	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriae	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Acidobacteriales	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Bryobacterales	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Solibacterales	d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Subgroup_2	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__11-24	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Holophagales	d__Bacteria;p__Acidobacteriota;c__Holophagae;o__Subgroup_7	d__Bacteria;p__Acidobacteriota;c__Subgroup_5;o__Subgroup_5	d__Bacteria;p__Acidobacteriota;c__Thermoanaerobaculia;o__Thermoanaerobaculales	d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__IMCC26256	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__uncultured	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Bifidobacteriales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Frankiales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Kineosporiales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micromonosporales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__PeM15	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Propionibacteriales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Pseudonocardiales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptomycetales	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales	d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales	d__Bacteria;p__Actinobacteriota;c__MB-A2-108;o__MB-A2-108	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Gaiellales	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__uncultured	d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Armatimonadales	d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales	d__Bacteria;p__Armatimonadota;c__uncultured;o__uncultured	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidetes_VC2.1_Bac22	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales	d__Bacteria;p__Bacteroidota;c__Kryptonia;o__Kryptoniales	d__Bacteria;p__Bacteroidota;c__SJA-28;o__SJA-28	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bacteriovoracales	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Oligoflexales	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Silvanigrellales	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__RBG-13-54-9	d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__SBR1031	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Chloroflexales	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Kallotenuales	d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales	d__Bacteria;p__Chloroflexi;c__Dehalococcoidia;o__S085	d__Bacteria;p__Chloroflexi;c__JG30-KF-CM66;o__JG30-KF-CM66	d__Bacteria;p__Chloroflexi;c__KD4-96;o__KD4-96	d__Bacteria;p__Chloroflexi;c__Ktedonobacteria;o__C0119	d__Bacteria;p__Chloroflexi;c__OLB14;o__OLB14	d__Bacteria;p__Chloroflexi;c__TK10;o__TK10	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales	d__Bacteria;p__Deinococcota;c__Deinococci;o__Deinococcales	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__PB19	d__Bacteria;p__Desulfobacterota;c__uncultured;o__uncultured	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__FCPU453	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__Lineage_IV	d__Bacteria;p__Elusimicrobiota;c__Elusimicrobia;o__MVP-88	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIb;o__Lineage_IIb	d__Bacteria;p__Elusimicrobiota;c__Lineage_IIc;o__Lineage_IIc	d__Bacteria;p__FCPU426;c__FCPU426;o__FCPU426	d__Bacteria;p__Fibrobacterota;c__Fibrobacteria;o__Fibrobacterales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Brevibacillales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Thermicanales	d__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales	d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptostreptococcales-Tissierellales	d__Bacteria;p__Firmicutes;c__Clostridia;o__uncultured	d__Bacteria;p__Firmicutes;c__Desulfitobacteriia;o__Desulfitobacteriales	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales	d__Bacteria;p__Gemmatimonadota;c__BD2-11_terrestrial_group;o__BD2-11_terrestrial_group	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales	d__Bacteria;p__Gemmatimonadota;c__Longimicrobia;o__Longimicrobiales	d__Bacteria;p__Gemmatimonadota;c__S0134_terrestrial_group;o__S0134_terrestrial_group	d__Bacteria;p__MBNT15;c__MBNT15;o__MBNT15	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales	d__Bacteria;p__Myxococcota;c__Polyangia;o__Blfdi19	d__Bacteria;p__Myxococcota;c__Polyangia;o__Haliangiales	d__Bacteria;p__Myxococcota;c__Polyangia;o__Nannocystales	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales	d__Bacteria;p__Myxococcota;c__Polyangia;o__mle1-27	d__Bacteria;p__Myxococcota;c__bacteriap25;o__bacteriap25	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales	d__Bacteria;p__Patescibacteria;c__Berkelbacteria;o__Berkelbacteria	d__Bacteria;p__Patescibacteria;c__Dojkabacteria;o__Dojkabacteria	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Kaiserbacteria	d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales	d__Bacteria;p__Patescibacteria;c__WWE3;o__WWE3	d__Bacteria;p__Planctomycetota;c__OM190;o__OM190	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Tepidisphaerales	d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Pla4_lineage	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Isosphaerales	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales	d__Bacteria;p__Planctomycetota;c__vadinHA49;o__vadinHA49	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Azospirillales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caedibacterales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Defluviicoccales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Elsterales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kiloniellales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micavibrionales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Micropepsales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Paracaedibacterales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Reyranellales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__uncultured	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Acidiferrobacterales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__CHAB-XI-27	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cellvibrionales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Coxiellales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Diplorickettsiales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__EV818SWSAP88	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ectothiorhodospirales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Gammaproteobacteria_Incertae_Sedis	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__JG36-GS-52	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__JG36-TzT-191	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__KF-JG30-C25	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__R7C24	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales	d__Bacteria;p__RCP2-54;c__RCP2-54;o__RCP2-54	d__Bacteria;p__SAR324_clade(Marine_group_B);c__SAR324_clade(Marine_group_B);o__SAR324_clade(Marine_group_B)	d__Bacteria;p__Spirochaetota;c__Leptospirae;o__Leptospirales	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales	d__Bacteria;p__Verrucomicrobiota;c__Chlamydiae;o__Chlamydiales	d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Chthoniobacterales	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales	
Sample_from_Seed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.66666666666667	0.0	0.0	16.666666666666668	0.0	0.0	83.33333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.666666666666668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.333333333333336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	33.333333333333336	0.0	0.0	16.666666666666668	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Sample_from_Grown plant	55.0	5.0	10.0	30.0	5.0	80.0	65.0	50.0	5.0	10.0	55.0	70.0	15.0	75.0	15.0	80.0	95.0	20.0	5.0	5.0	95.0	90.0	80.0	90.0	100.0	5.0	100.0	75.0	100.0	85.0	5.0	65.0	5.0	100.0	95.0	5.0	80.0	70.0	5.0	55.0	45.0	100.0	100.0	100.0	90.0	40.0	5.0	15.0	75.0	100.0	95.0	75.0	10.0	5.0	10.0	100.0	20.0	15.0	35.0	30.0	5.0	80.0	25.0	85.0	40.0	45.0	100.0	40.0	60.0	5.0	50.0	5.0	40.0	5.0	10.0	5.0	50.0	55.0	50.0	95.0	10.0	35.0	30.0	60.0	5.0	10.0	75.0	70.0	70.0	20.0	60.0	5.0	60.0	60.0	10.0	10.0	95.0	45.0	25.0	5.0	90.0	35.0	95.0	75.0	100.0	75.0	10.0	25.0	5.0	20.0	10.0	100.0	5.0	25.0	75.0	10.0	10.0	10.0	5.0	40.0	5.0	75.0	65.0	85.0	5.0	100.0	15.0	95.0	50.0	5.0	80.0	65.0	35.0	15.0	80.0	100.0	55.0	90.0	85.0	95.0	40.0	40.0	20.0	20.0	5.0	100.0	5.0	85.0	20.0	90.0	5.0	5.0	80.0	95.0	10.0	15.0	5.0	80.0	5.0	95.0	30.0	10.0	75.0	5.0	100.0	5.0	35.0	15.0	80.0	80.0	5.0	10.0	30.0	95.0	
